info: GET /uploads/1756022236134-image.jpeg | User: Anonymous | Status: 304 | 1ms {"timestamp":"2025-08-27T04:30:03.211Z"}
info: GET /uploads/1756022728404-image.jpeg | User: Anonymous | Status: 304 | 1ms {"timestamp":"2025-08-27T04:30:03.212Z"}
info: POST /users/login | User: Anonymous | Status: 200 | 268ms {"timestamp":"2025-08-27T04:30:32.167Z"}
info: POST /post/getFeeds | User: Neymar | Status: 200 | 149ms {"timestamp":"2025-08-27T04:30:32.832Z"}
info: GET /uploads/1756104608593-image.jpeg | User: Anonymous | Status: 304 | 1ms {"timestamp":"2025-08-27T04:30:32.836Z"}
info: GET /uploads/1756103191568-image.jpeg | User: Anonymous | Status: 304 | 1ms {"timestamp":"2025-08-27T04:30:32.838Z"}
info: POST /like/add | User: Neymar | Status: 201 | 332ms {"timestamp":"2025-08-27T04:30:38.708Z"}
info: GET /notification/get | User: Neymar | Status: 200 | 146ms {"timestamp":"2025-08-27T04:30:42.420Z"}
info: GET /notification/activity?page=1&limit=20 | User: Neymar | Status: 200 | 163ms {"timestamp":"2025-08-27T04:30:55.060Z"}
info: GET /uploads/1756103191568-image.jpeg | User: Anonymous | Status: 304 | 0ms {"timestamp":"2025-08-27T04:30:55.066Z"}
info: GET /uploads/1756104608593-image.jpeg | User: Anonymous | Status: 304 | 2ms {"timestamp":"2025-08-27T04:30:55.069Z"}
info: GET /uploads/1756103496131-image.jpeg | User: Anonymous | Status: 304 | 1ms {"timestamp":"2025-08-27T04:30:55.069Z"}
info: GET /uploads/1756103440677-image.jpeg | User: Anonymous | Status: 304 | 2ms {"timestamp":"2025-08-27T04:30:55.070Z"}
info: POST /users/login | User: Anonymous | Status: 200 | 242ms {"timestamp":"2025-08-27T04:31:10.764Z"}
info: POST /post/getFeeds | User: Messi | Status: 200 | 146ms {"timestamp":"2025-08-27T04:31:11.427Z"}
info: GET /notification/get | User: Messi | Status: 200 | 141ms {"timestamp":"2025-08-27T04:31:14.443Z"}
info: GET /follow/following | User: Messi | Status: 200 | 165ms {"timestamp":"2025-08-27T04:35:52.516Z"}
info: GET /uploads/1756103299727-image.jpg | User: Anonymous | Status: 304 | 0ms {"timestamp":"2025-08-27T04:35:52.524Z"}
info: GET /uploads/1756103440677-image.jpeg | User: Anonymous | Status: 304 | 0ms {"timestamp":"2025-08-27T04:35:52.525Z"}
info: Server started at port : 8080 {"timestamp":"2025-08-27T04:35:58.075Z"}
info: GET /follow/following | User: Messi | Status: 304 | 155ms {"timestamp":"2025-08-27T04:35:58.308Z"}
info: GET /users/getCurrentuser | User: Messi | Status: 200 | 151ms {"timestamp":"2025-08-27T04:35:58.309Z"}
info: GET /uploads/1756103299727-image.jpg | User: Anonymous | Status: 304 | 1ms {"timestamp":"2025-08-27T04:35:58.311Z"}
info: GET /uploads/1756103440677-image.jpeg | User: Anonymous | Status: 304 | 1ms {"timestamp":"2025-08-27T04:35:58.311Z"}
info: GET /uploads/1756103191568-image.jpeg | User: Anonymous | Status: 304 | 0ms {"timestamp":"2025-08-27T04:35:58.314Z"}
info: Database synced successfully {"timestamp":"2025-08-27T04:35:59.697Z"}
info: GET /follow/followers | User: Messi | Status: 200 | 149ms {"timestamp":"2025-08-27T04:36:00.157Z"}
